[2025-02-20 03:40:38,832] [ERROR] Error in stream processing: <class 'tinkoff.invest.exceptions.AioRequestError'> (<StatusCode.UNAVAILABLE: (14, 'unavailable')>, 'IOCP/Socket: Connection reset (An existing connection was forcibly closed by the remote host.\r\n -- 10054)', Metadata(tracking_id=None, ratelimit_limit='600, 600;w=60', ratelimit_remaining=599, ratelimit_reset=42, message=None))
[2025-02-20 03:40:38,855] [INFO] Will retry after 60 seconds...
[2025-02-20 09:18:39,115] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:18:39,712] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:18:40,290] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:18:41,181] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:18:45,150] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:18:46,705] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:18:46,812] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:18:46,954] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:18:55,337] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:00,284] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:07,575] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:07,677] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:11,047] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:15,035] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:17,572] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:17,673] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:18,724] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:18,905] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:19,218] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:21,087] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:25,350] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:27,778] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:29,174] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:30,019] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:30,121] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:30,848] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:31,161] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:31,284] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:35,281] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:36,140] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:37,425] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:40,853] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:47,377] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:47,479] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:47,671] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:47,845] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:49,492] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:51,998] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:19:53,381] [INFO] Not enough data for EMA calculations.
[2025-02-20 09:26:56,273] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:26:56,276] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:26:56.276430+00:00
[2025-02-20 09:26:56,376] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:26:56,376] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:26:56.376384+00:00
[2025-02-20 09:26:58,402] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:26:58,402] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:26:58.402401+00:00
[2025-02-20 09:26:58,507] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:26:58,507] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:26:58.507884+00:00
[2025-02-20 09:26:59,029] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:26:59,029] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:26:59.029418+00:00
[2025-02-20 09:26:59,174] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:26:59,174] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:26:59.174078+00:00
[2025-02-20 09:26:59,375] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:26:59,375] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:26:59.375251+00:00
[2025-02-20 09:27:04,089] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:04,089] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:04.089051+00:00
[2025-02-20 09:27:04,190] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:04,190] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:04.190469+00:00
[2025-02-20 09:27:06,224] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:06,224] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:06.224377+00:00
[2025-02-20 09:27:09,324] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:09,324] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:09.324153+00:00
[2025-02-20 09:27:09,428] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:09,428] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:09.428454+00:00
[2025-02-20 09:27:11,919] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:11,920] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:11.920204+00:00
[2025-02-20 09:27:12,021] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:12,021] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:12.021954+00:00
[2025-02-20 09:27:14,011] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:14,011] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:14.011406+00:00
[2025-02-20 09:27:14,112] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:14,112] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:14.112033+00:00
[2025-02-20 09:27:14,344] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:14,344] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:14.344067+00:00
[2025-02-20 09:27:14,445] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:14,445] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:14.445353+00:00
[2025-02-20 09:27:19,294] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:19,294] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:19.294660+00:00
[2025-02-20 09:27:19,393] [INFO] [rsi_subscriber]  Trying to BUY. quantity= 1.
[2025-02-20 09:27:19,393] [INFO] [o_p_w_s] not trading time. Now is 2025-02-20 06:27:19.393960+00:00
[2025-02-20 10:23:30,165] [INFO] [events_orders] order 6744032f-e7c3-4463-b35d-74dd707ad354 HAPPENED!
[2025-02-20 10:23:30,168] [INFO] [order state] OrderStateStreamResponse(order_state=OrderStateStreamOrderState(order_id='ced7d480-e388-4fe1-952b-ac678a08dbdb', order_request_id='6744032f-e7c3-4463-b35d-74dd707ad354', client_code='', created_at=datetime.datetime(1970, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), execution_report_status=<OrderExecutionReportStatus.EXECUTION_REPORT_STATUS_NEW: 4>, status_info=<StatusCauseInfo.CAUSE_UNSPECIFIED: 0>, ticker='NRG5', class_code='SPBFUT', lot_size=1, direction=<OrderDirection.ORDER_DIRECTION_SELL: 2>, time_in_force=<TimeInForceType.TIME_IN_FORCE_DAY: 1>, order_type=<OrderType.ORDER_TYPE_MARKET: 2>, account_id='2222220063', initial_order_price=MoneyValue(currency='RUB', units=4, nano=213000000), order_price=MoneyValue(currency='RUB', units=0, nano=0), amount=MoneyValue(currency='RUB', units=380, nano=980000000), executed_order_price=MoneyValue(currency='RUB', units=0, nano=0), currency='RUB', lots_requested=1, lots_executed=0, lots_left=0, lots_cancelled=0, marker=<MarkerType.MARKER_UNKNOWN: 0>, trades=[], completion_time=datetime.datetime(1970, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), exchange='MOEX', instrument_uid='afbc7c40-fe28-465b-80ee-2f047bd691e4'), ping=None, subscription=None)
[2025-02-20 10:23:30,248] [INFO] [o_p_w_s] PostOrderAsyncResponse(order_request_id='6744032f-e7c3-4463-b35d-74dd707ad354', execution_report_status=<OrderExecutionReportStatus.EXECUTION_REPORT_STATUS_NEW: 4>, trade_intent_id='ced7d480-e388-4fe1-952b-ac678a08dbdb')
[2025-02-20 10:23:33,873] [INFO] [get_data] Last operation Operation(id='2041006194642123794', parent_operation_id='', currency='rub', payment=MoneyValue(currency='rub', units=382, nano=160000000), price=MoneyValue(currency='pt.', units=4, nano=226000000), state=<OperationState.OPERATION_STATE_EXECUTED: 1>, quantity=1, quantity_rest=0, figi='FUTNGM022500', instrument_type='futures', date=datetime.datetime(2025, 2, 20, 7, 23, 30, 106678, tzinfo=datetime.timezone.utc), type='Продажа ценных бумаг', operation_type=<OperationType.OPERATION_TYPE_SELL: 22>, trades=[OperationTrade(trade_id='2041006194641872815', date_time=datetime.datetime(2025, 2, 20, 7, 23, 30, 106678, tzinfo=datetime.timezone.utc), quantity=1, price=MoneyValue(currency='rub', units=4, nano=226000000))], asset_uid='1fa4b56d-4a86-4b2f-8127-c4d0e3a47a63', position_uid='1fa4b56d-4a86-4b2f-8127-c4d0e3a47a63', instrument_uid='afbc7c40-fe28-465b-80ee-2f047bd691e4', child_operations=[])
[2025-02-20 10:23:33,875] [INFO] [get_data]. Price of last operation: 4.22600000
[2025-02-20 10:23:33,876] [INFO] [futures_quantity] -1
[2025-02-20 10:23:33,876] [INFO] [orders_prices] (MoneyValue(currency='pt.', units=4, nano=226000000),)
[2025-02-20 10:23:35,579] [INFO] [o_p_w_s] stop_orders are applied.
 (PostStopOrderResponse(stop_order_id='3357587c-43a8-40c5-9af0-bb71909e7d0f', order_request_id='', response_metadata=ResponseMetadata(tracking_id='c0e136edd86431f4907d3abfd0697717', server_time=datetime.datetime(2025, 2, 20, 7, 23, 35, 467556, tzinfo=datetime.timezone.utc))), PostStopOrderResponse(stop_order_id='8b09700b-f1e0-41ab-a333-dea5df56cb65', order_request_id='', response_metadata=ResponseMetadata(tracking_id='c3ee1366d21052ef3d76ec5676b92fb9', server_time=datetime.datetime(2025, 2, 20, 7, 23, 35, 522704, tzinfo=datetime.timezone.utc))))
[2025-02-20 10:25:35,611] [INFO] [o_p_w_s] The deal cannot commit. quantity = 0
[2025-02-20 10:25:35,612] [INFO] [o_p_w_s] The deal cannot commit. quantity = 0
[2025-02-20 10:25:35,612] [INFO] [o_p_w_s] The deal cannot commit. quantity = 0
[2025-02-20 10:49:48,819] [INFO] [events_orders] order None HAPPENED!
[2025-02-20 10:49:48,819] [INFO] [order state] OrderStateStreamResponse(order_state=OrderStateStreamOrderState(order_id='3357587c-43a8-40c5-9af0-bb71909e7d0f', order_request_id=None, client_code='', created_at=datetime.datetime(1970, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), execution_report_status=<OrderExecutionReportStatus.EXECUTION_REPORT_STATUS_NEW: 4>, status_info=<StatusCauseInfo.CAUSE_UNSPECIFIED: 0>, ticker='NRG5', class_code='SPBFUT', lot_size=1, direction=<OrderDirection.ORDER_DIRECTION_BUY: 1>, time_in_force=<TimeInForceType.TIME_IN_FORCE_DAY: 1>, order_type=<OrderType.ORDER_TYPE_MARKET: 2>, account_id='2222220063', initial_order_price=MoneyValue(currency='RUB', units=4, nano=217000000), order_price=MoneyValue(currency='RUB', units=0, nano=0), amount=MoneyValue(currency='RUB', units=381, nano=340000000), executed_order_price=MoneyValue(currency='RUB', units=0, nano=0), currency='RUB', lots_requested=1, lots_executed=0, lots_left=0, lots_cancelled=0, marker=<MarkerType.MARKER_UNKNOWN: 0>, trades=[], completion_time=datetime.datetime(1970, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), exchange='MOEX', instrument_uid='afbc7c40-fe28-465b-80ee-2f047bd691e4'), ping=None, subscription=None)
[2025-02-20 10:49:52,463] [INFO] [get_data] Last operation Operation(id='2041006194642123794', parent_operation_id='', currency='rub', payment=MoneyValue(currency='rub', units=382, nano=160000000), price=MoneyValue(currency='pt.', units=4, nano=226000000), state=<OperationState.OPERATION_STATE_EXECUTED: 1>, quantity=1, quantity_rest=0, figi='FUTNGM022500', instrument_type='futures', date=datetime.datetime(2025, 2, 20, 7, 23, 30, 106678, tzinfo=datetime.timezone.utc), type='Продажа ценных бумаг', operation_type=<OperationType.OPERATION_TYPE_SELL: 22>, trades=[OperationTrade(trade_id='2041006194641872815', date_time=datetime.datetime(2025, 2, 20, 7, 23, 30, 106678, tzinfo=datetime.timezone.utc), quantity=1, price=MoneyValue(currency='rub', units=4, nano=226000000))], asset_uid='1fa4b56d-4a86-4b2f-8127-c4d0e3a47a63', position_uid='1fa4b56d-4a86-4b2f-8127-c4d0e3a47a63', instrument_uid='afbc7c40-fe28-465b-80ee-2f047bd691e4', child_operations=[ChildOperationItem(instrument_uid='afbc7c40-fe28-465b-80ee-2f047bd691e4', payment=MoneyValue(currency='rub', units=0, nano=-100000000))])
[2025-02-20 10:49:52,463] [INFO] [get_data]. Price of last operation: 4.22600000
[2025-02-20 10:49:52,463] [INFO] [futures_quantity] 0
[2025-02-20 10:49:52,464] [INFO] [orders_prices] ()
[2025-02-20 11:19:01,598] [INFO] [events_orders] order cff7844c-6492-4786-8cdc-3b6e63286be5 HAPPENED!
[2025-02-20 11:19:01,598] [INFO] [order state] OrderStateStreamResponse(order_state=OrderStateStreamOrderState(order_id='6b5542a1-87d4-40b1-98c8-66baf5698920', order_request_id='cff7844c-6492-4786-8cdc-3b6e63286be5', client_code='', created_at=datetime.datetime(1970, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), execution_report_status=<OrderExecutionReportStatus.EXECUTION_REPORT_STATUS_NEW: 4>, status_info=<StatusCauseInfo.CAUSE_UNSPECIFIED: 0>, ticker='NRG5', class_code='SPBFUT', lot_size=1, direction=<OrderDirection.ORDER_DIRECTION_SELL: 2>, time_in_force=<TimeInForceType.TIME_IN_FORCE_DAY: 1>, order_type=<OrderType.ORDER_TYPE_MARKET: 2>, account_id='2222220063', initial_order_price=MoneyValue(currency='RUB', units=4, nano=218000000), order_price=MoneyValue(currency='RUB', units=0, nano=0), amount=MoneyValue(currency='RUB', units=381, nano=430000000), executed_order_price=MoneyValue(currency='RUB', units=0, nano=0), currency='RUB', lots_requested=1, lots_executed=0, lots_left=0, lots_cancelled=0, marker=<MarkerType.MARKER_UNKNOWN: 0>, trades=[], completion_time=datetime.datetime(1970, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), exchange='MOEX', instrument_uid='afbc7c40-fe28-465b-80ee-2f047bd691e4'), ping=None, subscription=None)
[2025-02-20 11:19:01,671] [INFO] [o_p_w_s] PostOrderAsyncResponse(order_request_id='cff7844c-6492-4786-8cdc-3b6e63286be5', execution_report_status=<OrderExecutionReportStatus.EXECUTION_REPORT_STATUS_NEW: 4>, trade_intent_id='6b5542a1-87d4-40b1-98c8-66baf5698920')
[2025-02-20 11:19:05,401] [INFO] [get_data] Last operation Operation(id='2041006194642137129', parent_operation_id='', currency='rub', payment=MoneyValue(currency='rub', units=382, nano=610000000), price=MoneyValue(currency='pt.', units=4, nano=231000000), state=<OperationState.OPERATION_STATE_EXECUTED: 1>, quantity=1, quantity_rest=0, figi='FUTNGM022500', instrument_type='futures', date=datetime.datetime(2025, 2, 20, 8, 19, 1, 569084, tzinfo=datetime.timezone.utc), type='Продажа ценных бумаг', operation_type=<OperationType.OPERATION_TYPE_SELL: 22>, trades=[OperationTrade(trade_id='2041006194641873915', date_time=datetime.datetime(2025, 2, 20, 8, 19, 1, 569084, tzinfo=datetime.timezone.utc), quantity=1, price=MoneyValue(currency='rub', units=4, nano=231000000))], asset_uid='1fa4b56d-4a86-4b2f-8127-c4d0e3a47a63', position_uid='1fa4b56d-4a86-4b2f-8127-c4d0e3a47a63', instrument_uid='afbc7c40-fe28-465b-80ee-2f047bd691e4', child_operations=[ChildOperationItem(instrument_uid='afbc7c40-fe28-465b-80ee-2f047bd691e4', payment=MoneyValue(currency='rub', units=0, nano=-100000000))])
[2025-02-20 11:19:05,401] [INFO] [get_data]. Price of last operation: 4.23100000
[2025-02-20 11:19:05,402] [INFO] [futures_quantity] -1
[2025-02-20 11:19:05,402] [INFO] [orders_prices] (MoneyValue(currency='pt.', units=4, nano=231000000),)
[2025-02-20 11:19:06,924] [INFO] [o_p_w_s] stop_orders are applied.
 (PostStopOrderResponse(stop_order_id='8dab605f-2e81-4e5f-aa01-e0d19e147763', order_request_id='', response_metadata=ResponseMetadata(tracking_id='d2e13d346f73665abff515afe88d56d8', server_time=datetime.datetime(2025, 2, 20, 8, 19, 6, 895440, tzinfo=datetime.timezone.utc))), PostStopOrderResponse(stop_order_id='e625c420-e4b8-4bb3-9aa8-d159c718ae09', order_request_id='', response_metadata=ResponseMetadata(tracking_id='3f04e77e0be34e5da951a4c9059c19b8', server_time=datetime.datetime(2025, 2, 20, 8, 19, 6, 867508, tzinfo=datetime.timezone.utc))))
[2025-02-20 11:21:06,929] [INFO] [o_p_w_s] The deal cannot commit. quantity = 0
[2025-02-20 11:33:28,158] [INFO] It`S NEED TO CLOSE POSITIONS! RSI = 18.039184013395584
[2025-02-20 11:33:28,598] [INFO] [events_orders] order 22fdb224-895a-42ec-888e-c19cf7cb871b HAPPENED!
[2025-02-20 11:33:28,598] [INFO] [order state] OrderStateStreamResponse(order_state=OrderStateStreamOrderState(order_id='fa1db138-8845-4c04-a333-c71591ced4ef', order_request_id='22fdb224-895a-42ec-888e-c19cf7cb871b', client_code='', created_at=datetime.datetime(1970, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), execution_report_status=<OrderExecutionReportStatus.EXECUTION_REPORT_STATUS_NEW: 4>, status_info=<StatusCauseInfo.CAUSE_UNSPECIFIED: 0>, ticker='NRG5', class_code='SPBFUT', lot_size=1, direction=<OrderDirection.ORDER_DIRECTION_BUY: 1>, time_in_force=<TimeInForceType.TIME_IN_FORCE_DAY: 1>, order_type=<OrderType.ORDER_TYPE_MARKET: 2>, account_id='2222220063', initial_order_price=MoneyValue(currency='RUB', units=4, nano=229000000), order_price=MoneyValue(currency='RUB', units=0, nano=0), amount=MoneyValue(currency='RUB', units=382, nano=430000000), executed_order_price=MoneyValue(currency='RUB', units=0, nano=0), currency='RUB', lots_requested=1, lots_executed=0, lots_left=0, lots_cancelled=0, marker=<MarkerType.MARKER_UNKNOWN: 0>, trades=[], completion_time=datetime.datetime(1970, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), exchange='MOEX', instrument_uid='afbc7c40-fe28-465b-80ee-2f047bd691e4'), ping=None, subscription=None)
[2025-02-20 11:33:28,630] [INFO] [o_p_w_s] PostOrderAsyncResponse(order_request_id='22fdb224-895a-42ec-888e-c19cf7cb871b', execution_report_status=<OrderExecutionReportStatus.EXECUTION_REPORT_STATUS_NEW: 4>, trade_intent_id='fa1db138-8845-4c04-a333-c71591ced4ef')
[2025-02-20 11:33:32,266] [INFO] [get_data] Last operation Operation(id='2041006194642137129', parent_operation_id='', currency='rub', payment=MoneyValue(currency='rub', units=382, nano=610000000), price=MoneyValue(currency='pt.', units=4, nano=231000000), state=<OperationState.OPERATION_STATE_EXECUTED: 1>, quantity=1, quantity_rest=0, figi='FUTNGM022500', instrument_type='futures', date=datetime.datetime(2025, 2, 20, 8, 19, 1, 569084, tzinfo=datetime.timezone.utc), type='Продажа ценных бумаг', operation_type=<OperationType.OPERATION_TYPE_SELL: 22>, trades=[OperationTrade(trade_id='2041006194641873915', date_time=datetime.datetime(2025, 2, 20, 8, 19, 1, 569084, tzinfo=datetime.timezone.utc), quantity=1, price=MoneyValue(currency='rub', units=4, nano=231000000))], asset_uid='1fa4b56d-4a86-4b2f-8127-c4d0e3a47a63', position_uid='1fa4b56d-4a86-4b2f-8127-c4d0e3a47a63', instrument_uid='afbc7c40-fe28-465b-80ee-2f047bd691e4', child_operations=[ChildOperationItem(instrument_uid='afbc7c40-fe28-465b-80ee-2f047bd691e4', payment=MoneyValue(currency='rub', units=0, nano=-100000000))])
[2025-02-20 11:33:32,266] [INFO] [get_data]. Price of last operation: 4.23100000
[2025-02-20 11:33:32,266] [INFO] [futures_quantity] 0
[2025-02-20 11:33:32,266] [INFO] [orders_prices] ()
[2025-02-20 11:33:33,650] [INFO] [bot.futures_quantity] = 0. stops not applied
[2025-02-20 12:48:14,066] [INFO] [events_orders] order 2bdc4206-dc6d-424a-ae95-bf3e72b5d886 HAPPENED!
